,correlation,abs_correlation
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with one or more people 65 years and over: 2-or-more-person household: Households -- (Margin of Error)",0.4105103273795875,0.4105103273795875
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with no people 65 years and over: Households -- (Margin of Error)",0.4079914706003409,0.4079914706003409
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Nonfamily households: Householder not living alone: Households with a householder who is White alone -- (Margin of Error),0.40628681349254353,0.40628681349254353
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with one or more people 65 years and over: 2-or-more-person household: Family households: Households -- (Margin of Error)",0.40398619429478577,0.40398619429478577
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE): In nonfamily households: Population in households with a householder who is White alone -- (Margin of Error),0.3997892955164707,0.3997892955164707
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with one or more people under 18 years: Family households: Households -- (Estimate),0.3990425940499098,0.3990425940499098
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with one or more people under 18 years: Households -- (Estimate),0.3982694410180658,0.3982694410180658
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Family households: Households -- (Margin of Error),0.39700692148500544,0.39700692148500544
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Total: Families -- (Margin of Error),0.39700692148500544,0.39700692148500544
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Total: Families -- (Margin of Error),0.39700692148500544,0.39700692148500544
HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Family households: Households -- (Margin of Error),0.39700692148500544,0.39700692148500544
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with no people 65 years and over: 2-or-more-person household: Nonfamily households: Households -- (Margin of Error)",0.39579291697243063,0.39579291697243063
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Nonfamily households: Householder living alone: Households with a householder who is Asian alone -- (Estimate),0.3847730225861587,0.3847730225861587
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with no people 65 years and over: 2-or-more-person household: Family households: Households -- (Margin of Error)",0.38164186531786565,0.38164186531786565
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS: In nonfamily households: Population in households -- (Margin of Error),0.3815258969626443,0.3815258969626443
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with one or more people 60 years and over: Nonfamily households: Households -- (Margin of Error),0.3788590432234448,0.3788590432234448
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Married-couple family: With own children of the householder under 18 years: Families -- (Margin of Error),0.3784024454221529,0.3784024454221529
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with no people 60 years and over: Family households: Households -- (Margin of Error),0.3781612027210552,0.3781612027210552
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In nonfamily households: Population in households with a householder who is Asian alone -- (Estimate),0.3738938099788067,0.3738938099788067
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Total: Households -- (Margin of Error),0.36735749955061187,0.36735749955061187
HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Total: Households -- (Margin of Error),0.36735749955061187,0.36735749955061187
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Total: Households -- (Margin of Error)",0.36735749955061187,0.36735749955061187
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Total: Households -- (Margin of Error),0.36735749955061187,0.36735749955061187
HOUSEHOLDS BY PRESENCE OF NONRELATIVES: Total: Households -- (Margin of Error),0.36735749955061187,0.36735749955061187
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Total: Households -- (Margin of Error),0.36735749955061187,0.36735749955061187
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In nonfamily households: Population in households with a householder who is Asian alone -- (Margin of Error),0.36633624340905074,0.36633624340905074
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (TWO OR MORE RACES): Total: Households with a householder who is Two or more races -- (Estimate),0.362407617195491,0.362407617195491
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Married-couple family: With related children of the householder under 18 years: Families -- (Margin of Error),0.3607208046209322,0.3607208046209322
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Married-couple family: With own children of the householder under 18 years: 6 to 17 years only: Families -- (Margin of Error),0.3600604969898212,0.3600604969898212
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with one or more people under 18 years: Family households: Married-couple family: Households -- (Margin of Error),0.35977239887612567,0.35977239887612567
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Married-couple family: With related children of the householder under 18 years: 6 to 17 years only: Families -- (Margin of Error),0.3590075048208642,0.3590075048208642
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Family households: Other family: Households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.35513444408499384,0.35513444408499384
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (TWO OR MORE RACES): Total: Households with a householder who is Two or more races -- (Margin of Error),0.35340577778097293,0.35340577778097293
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Family households: Other family: Households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.3495200467167821,0.3495200467167821
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Family households: 4-person household: Households -- (Margin of Error),0.34478815614350883,0.34478815614350883
HOUSEHOLDS BY PRESENCE OF NONRELATIVES: Households with one or more nonrelatives: Households -- (Estimate),0.33801771523329266,0.33801771523329266
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with one or more people 65 years and over: 1-person household: Households -- (Margin of Error)",0.33713141319674256,0.33713141319674256
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with one or more people 60 years and over: Nonfamily households: Households -- (Estimate),0.33530155759251346,0.33530155759251346
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (TWO OR MORE RACES): Family households: Married-couple family: Households with a householder who is Two or more races -- (Estimate),0.32394955674026094,0.32394955674026094
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Nonfamily households: Householder not living alone: Households with a householder who is Asian alone -- (Margin of Error),0.32222034630244956,0.32222034630244956
HOUSEHOLDS BY PRESENCE OF NONRELATIVES: Households with one or more nonrelatives: Households -- (Margin of Error),0.31753183841044297,0.31753183841044297
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Family households: Other family: Female householder, no husband present: Households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.31589395239974116,0.31589395239974116
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Family households: Other family: Households with a householder who is Asian alone -- (Margin of Error),0.31273605581170466,0.31273605581170466
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Family households: Other family: Female householder, no husband present: Households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.30764205918059356,0.30764205918059356
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (TWO OR MORE RACES): Family households: Married-couple family: Households with a householder who is Two or more races -- (Margin of Error),0.3071061410473481,0.3071061410473481
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Nonfamily households: Householder not living alone: Households with a householder who is Asian alone -- (Estimate),0.3033905962815383,0.3033905962815383
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Family households: Other family: Female householder, no husband present: Households with a householder who is Asian alone -- (Margin of Error)",0.29669306838258563,0.29669306838258563
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (TWO OR MORE RACES): Family households: Households with a householder who is Two or more races -- (Estimate),0.2864527642490489,0.2864527642490489
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with one or more people 65 years and over: 1-person household: Households -- (Estimate)",0.2850344651613932,0.2850344651613932
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Family households: Other family: Households with a householder who is Asian alone -- (Estimate),0.28486224693038303,0.28486224693038303
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (TWO OR MORE RACES): Total: Population in households with a householder who is Two or more races -- (Estimate),0.2826748275068233,0.2826748275068233
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Family households: Other family: Female householder, no husband present: Households with a householder who is Asian alone -- (Estimate)",0.28203420768813053,0.28203420768813053
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (TWO OR MORE RACES): Family households: Households with a householder who is Two or more races -- (Margin of Error),0.28101408966593633,0.28101408966593633
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with one or more people under 18 years: Family households: Households -- (Margin of Error),0.2745231060137916,0.2745231060137916
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with one or more people under 18 years: Households -- (Margin of Error),0.27404334572826633,0.27404334572826633
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In female householder, no husband present, family: Relatives: Population in households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.2710423851267682,0.2710423851267682
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Married-couple family: With own children of the householder under 18 years: Under 6 years and 6 to 17 years: Families -- (Estimate),0.2699169339348418,0.2699169339348418
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (TWO OR MORE RACES): In family households: In married-couple family: Relatives: Population in households with a householder who is Two or more races -- (Estimate),0.26452845176033696,0.26452845176033696
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (TWO OR MORE RACES): Nonfamily households: Households with a householder who is Two or more races -- (Margin of Error),0.2616202720481691,0.2616202720481691
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In female householder, no husband present, family: Population in households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.2613551858210127,0.2613551858210127
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (TWO OR MORE RACES): In family households: In married-couple family: Population in households with a householder who is Two or more races -- (Estimate),0.26111306806157153,0.26111306806157153
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE): In family households: In married-couple family: Relatives: Population in households with a householder who is White alone -- (Margin of Error),0.2589438560067212,0.2589438560067212
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Family households: Other family: Male householder, no wife present: Households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.25594114319506517,0.25594114319506517
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (TWO OR MORE RACES): Nonfamily households: Households with a householder who is Two or more races -- (Estimate),0.25435160152571107,0.25435160152571107
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE): In family households: In married-couple family: Population in households with a householder who is White alone -- (Margin of Error),0.25365121688550585,0.25365121688550585
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In female householder, no husband present, family: Relatives: Population in households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.2514049417112195,0.2514049417112195
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Family households: Other family: Male householder, no wife present: Households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.24814447506074233,0.24814447506074233
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (TWO OR MORE RACES): Total: Population in households with a householder who is Two or more races -- (Margin of Error),0.24164466969357237,0.24164466969357237
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In female householder, no husband present, family: Population in households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.24111012114114524,0.24111012114114524
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In family households: In female householder, no husband present, family: Relatives: Population in households with a householder who is Asian alone -- (Margin of Error)",0.23770888964248094,0.23770888964248094
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS: In family households: In married-couple family: Relatives: Population in households -- (Margin of Error),0.23633845293983632,0.23633845293983632
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In family households: In female householder, no husband present, family: Relatives: Population in households with a householder who is Asian alone -- (Estimate)",0.23589942254004787,0.23589942254004787
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (TWO OR MORE RACES): In family households: In married-couple family: Relatives: Population in households with a householder who is Two or more races -- (Margin of Error),0.23237420534528222,0.23237420534528222
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In family households: In female householder, no husband present, family: Population in households with a householder who is Asian alone -- (Margin of Error)",0.23209014323009172,0.23209014323009172
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In family households: In female householder, no husband present, family: Population in households with a householder who is Asian alone -- (Estimate)",0.23086190748387547,0.23086190748387547
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (TWO OR MORE RACES): In family households: Population in households with a householder who is Two or more races -- (Estimate),0.2296846654761644,0.2296846654761644
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS: In family households: In married-couple family: Population in households -- (Margin of Error),0.2294863558546629,0.2294863558546629
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In male householder, no wife present, family: Relatives: Population in households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.2291105513276097,0.2291105513276097
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (TWO OR MORE RACES): In nonfamily households: Population in households with a householder who is Two or more races -- (Estimate),0.22898256821115281,0.22898256821115281
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (TWO OR MORE RACES): In family households: In married-couple family: Population in households with a householder who is Two or more races -- (Margin of Error),0.22801609459253788,0.22801609459253788
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Nonfamily households: 3-person household: Households -- (Margin of Error),0.22533239931729662,0.22533239931729662
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Nonfamily households: 3-person household: Households -- (Estimate),0.22436576929259508,0.22436576929259508
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (TWO OR MORE RACES): Nonfamily households: Householder living alone: Households with a householder who is Two or more races -- (Margin of Error),0.22223550573544631,0.22223550573544631
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In male householder, no wife present, family: Population in households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.2220776878611915,0.2220776878611915
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Married-couple family: With related children of the householder under 18 years: Under 6 years and 6 to 17 years: Families -- (Estimate),0.221289004054559,0.221289004054559
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In male householder, no wife present, family: Relatives: Population in households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.21913469760945925,0.21913469760945925
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (TWO OR MORE RACES): In nonfamily households: Population in households with a householder who is Two or more races -- (Margin of Error),0.2149976422966641,0.2149976422966641
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In male householder, no wife present, family: Population in households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.2119499506707672,0.2119499506707672
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Family households: Other family: Households -- (Margin of Error),0.20903042421210752,0.20903042421210752
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (TWO OR MORE RACES): Nonfamily households: Householder living alone: Households with a householder who is Two or more races -- (Estimate),0.20900063491211396,0.20900063491211396
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Married-couple family: With own children of the householder under 18 years: Under 6 years and 6 to 17 years: Families -- (Margin of Error),0.20876895398800624,0.20876895398800624
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (TWO OR MORE RACES): In family households: Population in households with a householder who is Two or more races -- (Margin of Error),0.19977347168871934,0.19977347168871934
"HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Family households: Other family: Female householder, no husband present: Households -- (Margin of Error)",0.19571636266006573,0.19571636266006573
"FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Other family: Female householder, no husband present: No related children of the householder under 18 years: Families -- (Margin of Error)",0.19453180847218662,0.19453180847218662
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Family households: Other family: Male householder, no wife present: Households with a householder who is Asian alone -- (Margin of Error)",0.193683811612285,0.193683811612285
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (TWO OR MORE RACES): Nonfamily households: Householder not living alone: Households with a householder who is Two or more races -- (Margin of Error),0.19164052366632423,0.19164052366632423
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE): Total: Population in households with a householder who is White alone -- (Margin of Error),0.19062530662141677,0.19062530662141677
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with one or more people 65 years and over: 2-or-more-person household: Nonfamily households: Households -- (Margin of Error)",0.18584892708796066,0.18584892708796066
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): In family households: In married-couple family: Nonrelatives: Population in households with a householder who is Native Hawaiian and Other Pacific Islander alone -- (Margin of Error),0.18566201774565544,0.18566201774565544
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with one or more people 65 years and over: 2-or-more-person household: Nonfamily households: Households -- (Estimate)",0.183760744812084,0.183760744812084
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (BLACK OR AFRICAN AMERICAN ALONE): Family households: Married-couple family: Households with a householder who is Black or African American alone -- (Margin of Error),0.18048214108094526,0.18048214108094526
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (TWO OR MORE RACES): Nonfamily households: Householder not living alone: Households with a householder who is Two or more races -- (Estimate),0.17603309837555872,0.17603309837555872
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Married-couple family: With related children of the householder under 18 years: Under 6 years and 6 to 17 years: Families -- (Margin of Error),0.17577996954860378,0.17577996954860378
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE): In family households: Population in households with a householder who is White alone -- (Margin of Error),0.17298782588126851,0.17298782588126851
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Family households: Other family: Households -- (Estimate),0.1724957023893497,0.1724957023893497
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Family households: Other family: Households with a householder who is White alone -- (Margin of Error),0.1720870431811644,0.1720870431811644
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Family households: Other family: Male householder, no wife present: Households with a householder who is Asian alone -- (Estimate)",0.1672776336399556,0.1672776336399556
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (BLACK OR AFRICAN AMERICAN ALONE): Family households: Married-couple family: Households with a householder who is Black or African American alone -- (Estimate),0.1644913755031542,0.1644913755031542
"HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Family households: Other family: Female householder, no husband present: Households -- (Estimate)",0.16396489223251978,0.16396489223251978
"FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Other family: Female householder, no husband present: No related children of the householder under 18 years: Families -- (Estimate)",0.16244548047073787,0.16244548047073787
HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Family households: Other family: Households -- (Margin of Error),0.162384730895339,0.162384730895339
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Other family: Families -- (Margin of Error),0.162384730895339,0.162384730895339
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Other family: Families -- (Margin of Error),0.162384730895339,0.162384730895339
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with one or more people 60 years and over: Family households: Other family: Households -- (Margin of Error),0.1586906333189123,0.1586906333189123
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Family households: 5-person household: Households -- (Estimate),0.1563694803646783,0.1563694803646783
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (BLACK OR AFRICAN AMERICAN ALONE): In family households: In married-couple family: Relatives: Population in households with a householder who is Black or African American alone -- (Estimate),0.15422926219978886,0.15422926219978886
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (BLACK OR AFRICAN AMERICAN ALONE): In family households: In married-couple family: Population in households with a householder who is Black or African American alone -- (Estimate),0.1534988379898089,0.1534988379898089
"FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Other family: Female householder, no husband present: No own children of the householder under 18 years: Families -- (Margin of Error)",0.1516207791423081,0.1516207791423081
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Family households: Other family: Female householder, no husband present: Households with a householder who is White alone -- (Margin of Error)",0.14749257212906983,0.14749257212906983
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (BLACK OR AFRICAN AMERICAN ALONE): In family households: In married-couple family: Relatives: Population in households with a householder who is Black or African American alone -- (Margin of Error),0.14487221621134097,0.14487221621134097
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (BLACK OR AFRICAN AMERICAN ALONE): In family households: In married-couple family: Population in households with a householder who is Black or African American alone -- (Margin of Error),0.14375088789855595,0.14375088789855595
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In family households: In male householder, no wife present, family: Relatives: Population in households with a householder who is Asian alone -- (Margin of Error)",0.14344966407392037,0.14344966407392037
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In married-couple family: Nonrelatives: Population in households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.14141490382908992,0.14141490382908992
"HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with one or more people 60 years and over: Family households: Other family: Female householder, no husband present: Households -- (Margin of Error)",0.14131887584541483,0.14131887584541483
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In family households: In male householder, no wife present, family: Population in households with a householder who is Asian alone -- (Margin of Error)",0.14087483215377766,0.14087483215377766
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS: In family households: Population in households -- (Margin of Error),0.13996030187041938,0.13996030187041938
"FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Other family: Female householder, no husband present: Families -- (Margin of Error)",0.13765714029147386,0.13765714029147386
"FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Other family: Female householder, no husband present: Families -- (Margin of Error)",0.13765714029147386,0.13765714029147386
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Family households: Other family: Female householder, no husband present: Households -- (Margin of Error)",0.13765714029147386,0.13765714029147386
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Nonfamily households: 4-person household: Households -- (Margin of Error),0.13485446402859183,0.13485446402859183
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS: Total: Population in households -- (Margin of Error),0.1338357104713733,0.1338357104713733
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In married-couple family: Nonrelatives: Population in households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.1313556498071182,0.1313556498071182
