,correlation,abs_correlation
ALLOCATION OF LANGUAGE STATUS FOR THE POPULATION 5 YEARS AND OVER: Allocated: Population 5 years and over -- (Estimate),0.28655350249307754,0.28655350249307754
ALLOCATION OF CITIZENSHIP STATUS: Foreign born: Total population -- (Estimate),0.2850865273714346,0.2850865273714346
ALLOCATION OF YEAR OF ENTRY: Foreign born: Population born outside the United States -- (Estimate),0.2850865273714346,0.2850865273714346
ALLOCATION OF VETERAN STATUS FOR THE POPULATION 18 YEARS AND OVER: Allocated: Population 18 years and over -- (Estimate),0.28267173848556404,0.28267173848556404
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS: Dollar value of zero allocated: Unrelated individuals 15 years and over for whom poverty status is determined -- (Estimate).1,0.2795966540107145,0.2795966540107145
ALLOCATION OF ROOMS: Allocated: Housing units -- (Estimate),0.2723427595287496,0.2723427595287496
ALLOCATION OF INDIVIDUALS' INCOME IN THE PAST 12 MONTHS FOR THE POPULATION 15 YEARS AND OVER - PERCENT OF INCOME ALLOCATED: Dollar value of zero allocated: Population 15 years and over -- (Estimate),0.2719140566734839,0.2719140566734839
ALLOCATION OF YEAR OF NATURALIZATION: Allocated: Foreign-born naturalized citizens -- (Estimate),0.27006125724181956,0.27006125724181956
ALLOCATION OF CITIZENSHIP STATUS: Native: Allocated: Total population -- (Estimate),0.2695355862222061,0.2695355862222061
ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Different house: Allocated: All geographic parts allocated: Population 1 year and over -- (Estimate),0.26598622227968094,0.26598622227968094
ALLOCATION OF UNITS IN STRUCTURE: Allocated: Housing units -- (Estimate),0.26395288240099934,0.26395288240099934
ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Different house: Allocated: Population 1 year and over -- (Estimate),0.25785293973300244,0.25785293973300244
ALLOCATION OF MORTGAGE STATUS AND SELECTED MONTHLY OWNER COSTS: Housing units without a mortgage: Selected monthly owner costs --: One or more items allocated: Owner-occupied housing units -- (Estimate),0.2549404209582517,0.2549404209582517
ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: Dollar value of zero allocated: Nonfamily households -- (Estimate),0.2428840265347125,0.2428840265347125
ALLOCATION OF GRADE ENROLLED FOR THE POPULATION 3 YEARS AND OVER ENROLLED IN SCHOOL: Allocated: Population 3 years and over enrolled in school -- (Estimate),0.2344081242875302,0.2344081242875302
ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: More than 0 to less than 10 percent of total income for household allocated: Nonfamily households -- (Estimate),0.23406654027454907,0.23406654027454907
ALLOCATION OF LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Speak other languages: Specific languages spoken --: Allocated: Language status not allocated: Population 5 years and over -- (Estimate),0.22866420747726351,0.22866420747726351
ALLOCATION OF HISPANIC OR LATINO ORIGIN: Allocated: Total population -- (Estimate),0.225377816537456,0.225377816537456
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS: More than 0 to less than 10 percent of total income for individual allocated: Unrelated individuals 15 years and over for whom poverty status is determined -- (Estimate).1,0.22166168087381663,0.22166168087381663
ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 50 to less than 100 percent of total income for household allocated: Nonfamily households -- (Estimate),0.21660667146974036,0.21660667146974036
ALLOCATION OF MORTGAGE STATUS: Allocated: Owner-occupied housing units -- (Estimate),0.21544323047277447,0.21544323047277447
ALLOCATION OF INDIVIDUALS' INCOME IN THE PAST 12 MONTHS FOR THE POPULATION 15 YEARS AND OVER - PERCENT OF INCOME ALLOCATED: 50 to less than 100 percent of total income for individual allocated: Population 15 years and over -- (Estimate),0.2118377997670079,0.2118377997670079
ALLOCATION OF BEDROOMS: Allocated: Housing units -- (Estimate),0.20823709133006563,0.20823709133006563
ALLOCATION OF TELEPHONE SERVICE AVAILABLE: Allocated: Occupied housing units -- (Estimate),0.20756552421873564,0.20756552421873564
ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 25 to less than 50 percent of total income for household allocated: Nonfamily households -- (Estimate),0.2053734545139824,0.2053734545139824
ALLOCATION OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - PERCENT OF INCOME ALLOCATED: 10 to less than 25 percent of total income for household allocated: Households -- (Estimate),0.20236834348955673,0.20236834348955673
ALLOCATION OF VEHICLES AVAILABLE: Allocated: Occupied housing units -- (Estimate),0.19899312890574838,0.19899312890574838
ALLOCATION OF TENURE: Allocated: Occupied housing units -- (Estimate),0.19833534308903855,0.19833534308903855
ALLOCATION OF VALUE: Allocated: Owner-occupied housing units -- (Estimate),0.19770271758937424,0.19770271758937424
ALLOCATION OF EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER: Allocated: Population 25 years and over -- (Estimate),0.1975255002343795,0.1975255002343795
ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 10 to less than 25 percent of total income for household allocated: Nonfamily households -- (Estimate),0.18811509933090395,0.18811509933090395
ALLOCATION OF KITCHEN FACILITIES: Allocated: Housing units -- (Estimate),0.187920453217276,0.187920453217276
ALLOCATION OF INDIVIDUALS' INCOME IN THE PAST 12 MONTHS FOR THE POPULATION 15 YEARS AND OVER - PERCENT OF INCOME ALLOCATED: 25 to less than 50 percent of total income for individual allocated: Population 15 years and over -- (Estimate),0.178866316918581,0.178866316918581
ALLOCATION OF INDIVIDUALS' INCOME IN THE PAST 12 MONTHS FOR THE POPULATION 15 YEARS AND OVER - PERCENT OF INCOME ALLOCATED: 10 to less than 25 percent of total income for individual allocated: Population 15 years and over -- (Estimate),0.1729213316788118,0.1729213316788118
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR FAMILIES: 10 to less than 25 percent of total income for family allocated: Families -- (Estimate).1,0.1723227767007161,0.1723227767007161
ALLOCATION OF YEAR HOUSEHOLDER MOVED INTO UNIT: Allocated: Occupied housing units -- (Estimate),0.17088836531061932,0.17088836531061932
ALLOCATION OF MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER: Allocated: Population 15 years and over -- (Estimate),0.16255072969852016,0.16255072969852016
ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: Dollar value of zero allocated: Population 16 years and over -- (Estimate),0.16172943141697654,0.16172943141697654
ALLOCATION OF AGE: Allocated: Total population -- (Estimate),0.16147189386662775,0.16147189386662775
ALLOCATION OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - PERCENT OF INCOME ALLOCATED: 50 to less than 100 percent of total income for household allocated: Households -- (Estimate),0.16136810679609678,0.16136810679609678
ALLOCATION OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - PERCENT OF INCOME ALLOCATED: 25 to less than 50 percent of total income for household allocated: Households -- (Estimate),0.1599584563925656,0.1599584563925656
ALLOCATION OF PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Allocated: Civilian veterans 18 years and over -- (Estimate),0.15710334502677845,0.15710334502677845
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS: 50 to less than 100 percent of total income for individual allocated: Unrelated individuals 15 years and over for whom poverty status is determined -- (Estimate).1,0.15258990674863687,0.15258990674863687
"ALLOCATION OF RENT ASKED: Total: Vacant-for-rent and rented, not occupied housing units -- (Estimate)",0.14966647568837804,0.14966647568837804
ALLOCATION OF FAMILY INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 10 to less than 25 percent of total income for family allocated: Families -- (Estimate),0.14928163272630274,0.14928163272630274
"ALLOCATION OF PRICE ASKED: Total: Vacant-for-sale-only and sold, not occupied housing units -- (Estimate)",0.14212973344774218,0.14212973344774218
"ALLOCATION OF PRICE ASKED: Not allocated: Vacant-for-sale-only and sold, not occupied housing units -- (Estimate)",0.13822990214499,0.13822990214499
"ALLOCATION OF RENT ASKED: Not allocated: Vacant-for-rent and rented, not occupied housing units -- (Estimate)",0.13389381750068297,0.13389381750068297
ALLOCATION OF MEALS INCLUDED IN RENT: Allocated: Renter-occupied housing units paying cash rent -- (Estimate),0.1296170568451095,0.1296170568451095
ALLOCATION OF LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Speak other languages: Specific languages spoken --: Allocated: Population 5 years and over -- (Estimate),0.1281624391658511,0.1281624391658511
ALLOCATION OF CITIZENSHIP STATUS: Foreign born: Allocated: Total population -- (Estimate),0.12674028031577012,0.12674028031577012
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS: 10 to less than 25 percent of total income for individual allocated: Unrelated individuals 15 years and over for whom poverty status is determined -- (Estimate).1,0.1217872557667704,0.1217872557667704
ALLOCATION OF VACANCY STATUS: Total: Vacant housing units -- (Estimate),0.12115773781937751,0.12115773781937751
ALLOCATION OF LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Speak other languages: Population 5 years and over -- (Estimate),0.11815143412531547,0.11815143412531547
ALLOCATION OF ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: Speak other languages: Population 5 years and over -- (Estimate),0.11815143412531547,0.11815143412531547
ALLOCATION OF VACANCY STATUS: Not allocated: Vacant housing units -- (Estimate),0.11793990163389617,0.11793990163389617
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR FAMILIES: 50 to less than 100 percent of total income for family allocated: Families -- (Estimate).1,0.11786222558703266,0.11786222558703266
ALLOCATION OF SEX: Allocated: Total population -- (Estimate),0.11771495178643689,0.11771495178643689
ALLOCATION OF ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: Speak other languages: Ability to speak English --: Not allocated: Population 5 years and over -- (Estimate),0.11596986596057886,0.11596986596057886
ALLOCATION OF PLUMBING FACILITIES: Allocated: Housing units -- (Estimate),0.11402608564411047,0.11402608564411047
ALLOCATION OF LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Speak other languages: Specific languages spoken --: Not allocated: Population 5 years and over -- (Estimate),0.1111938222038438,0.1111938222038438
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR FAMILIES: 25 to less than 50 percent of total income for family allocated: Families -- (Estimate).1,0.11098111647933159,0.11098111647933159
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS: No income allocated: Unrelated individuals 15 years and over for whom poverty status is determined -- (Estimate),0.10530605209481794,0.10530605209481794
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS: 25 to less than 50 percent of total income for individual allocated: Unrelated individuals 15 years and over for whom poverty status is determined -- (Estimate).1,0.10304439891933047,0.10304439891933047
ALLOCATION OF YEAR OF ENTRY: Native: Allocated: Population born outside the United States -- (Estimate),0.09480491113952362,0.09480491113952362
ALLOCATION OF FAMILY INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 50 to less than 100 percent of total income for family allocated: Families -- (Estimate),0.09275847158493461,0.09275847158493461
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS: 100 percent of total income for individual allocated: Unrelated individuals 15 years and over for whom poverty status is determined -- (Estimate),0.08862220074511522,0.08862220074511522
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS: Dollar value of zero allocated: Unrelated individuals 15 years and over for whom poverty status is determined -- (Estimate),0.08856973692543238,0.08856973692543238
ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: 50 to less than 100 percent of total earnings for individual allocated: Population 16 years and over -- (Estimate),0.08755326866274485,0.08755326866274485
ALLOCATION OF FAMILY INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED: 25 to less than 50 percent of total income for family allocated: Families -- (Estimate),0.08736153689359809,0.08736153689359809
"ALLOCATION OF RENT ASKED: Allocated: Vacant-for-rent and rented, not occupied housing units -- (Estimate)",0.08631363524610529,0.08631363524610529
ALLOCATION OF ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: Speak other languages: Ability to speak English --: Allocated: Population 5 years and over -- (Estimate),0.08432396769772066,0.08432396769772066
ALLOCATION OF LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Speak other languages: Specific languages spoken --: Allocated: Language status allocated: Population 5 years and over -- (Estimate),0.08198787376210666,0.08198787376210666
ALLOCATION OF VACANCY STATUS: Allocated: Vacant housing units -- (Estimate),0.07512592661928304,0.07512592661928304
ALLOCATION OF RACE: Allocated: Total population -- (Estimate),0.060606244846105384,0.060606244846105384
ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Different house: Allocated: One or more but not all geographic parts allocated: Population 1 year and over -- (Estimate),0.05747076040270517,0.05747076040270517
"ALLOCATION OF PRICE ASKED: Allocated: Vacant-for-sale-only and sold, not occupied housing units -- (Estimate)",0.057202304144206635,0.057202304144206635
OBJECTID,0.054891048248160754,0.054891048248160754
ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Living with own grandchildren under 18 years: Grandparent not responsible for own grandchildren under 18 years: Population 30 years and over -- (Estimate),0.0513481688951897,0.0513481688951897
ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS: Not allocated: Grandparents living with own grandchildren under 18 years -- (Estimate),0.040410752409590495,0.040410752409590495
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS: More than 0 to less than 10 percent of total income for individual allocated: Unrelated individuals 15 years and over for whom poverty status is determined -- (Estimate),0.034214181937959116,0.034214181937959116
ALLOCATION OF YEAR OF ENTRY: Foreign born: Allocated: Population born outside the United States -- (Estimate),0.03052395608473628,0.03052395608473628
ALLOCATION OF YEAR STRUCTURE BUILT: Allocated: Housing units -- (Estimate),0.029318984874117642,0.029318984874117642
ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Living with own grandchildren under 18 years: Population 30 years and over -- (Estimate),0.029051775293415964,0.029051775293415964
ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS: Total: Grandparents living with own grandchildren under 18 years -- (Estimate),0.029051775293415964,0.029051775293415964
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS: 25 to less than 50 percent of total income for individual allocated: Unrelated individuals 15 years and over for whom poverty status is determined -- (Estimate),0.023597615795206736,0.023597615795206736
ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS: Allocated: Population 30 years and over -- (Estimate),0.014318377172763483,0.014318377172763483
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS: 10 to less than 25 percent of total income for individual allocated: Unrelated individuals 15 years and over for whom poverty status is determined -- (Estimate),0.012687951612840203,0.012687951612840203
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS: 50 to less than 100 percent of total income for individual allocated: Unrelated individuals 15 years and over for whom poverty status is determined -- (Estimate),0.00952946214645055,0.00952946214645055
ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: More than 0 to less than 10 percent of total earnings for individual allocated: Population 16 years and over -- (Estimate),0.008591836815619645,0.008591836815619645
ALLOCATION OF RELATIONSHIP: Allocated: Population in households -- (Estimate),0.0030068330624500907,0.0030068330624500907
ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: 25 to less than 50 percent of total earnings for individual allocated: Population 16 years and over -- (Estimate),-0.0037283179290596713,0.0037283179290596713
ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED: 10 to less than 25 percent of total earnings for individual allocated: Population 16 years and over -- (Estimate),-0.005677328015055264,0.005677328015055264
ALLOCATION OF PLACE OF WORK: Allocated: One or more but not all geographic parts allocated: Workers 16 years and over -- (Estimate),-0.010146986126739069,0.010146986126739069
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR FAMILIES: Dollar value of zero allocated: Families -- (Estimate),-0.015073501465295264,0.015073501465295264
ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS: Allocated: Grandparents living with own grandchildren under 18 years -- (Estimate),-0.018310469970460316,0.018310469970460316
ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Living with own grandchildren under 18 years: Grandparent responsible for own grandchildren under 18 years: Length of time --: Allocated: Population 30 years and over -- (Estimate),-0.024819083307719567,0.024819083307719567
ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Living with own grandchildren under 18 years: Grandparent responsible for own grandchildren under 18 years: Length of time --: Not allocated: Population 30 years and over -- (Estimate),-0.03158725772670667,0.03158725772670667
ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Living with own grandchildren under 18 years: Grandparent responsible for own grandchildren under 18 years: Population 30 years and over -- (Estimate),-0.03670984224700953,0.03670984224700953
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR FAMILIES: More than 0 to less than 10 percent of total income for family allocated: Families -- (Estimate),-0.04326922484185873,0.04326922484185873
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR FAMILIES: 10 to less than 25 percent of total income for family allocated: Families -- (Estimate),-0.06012248591067286,0.06012248591067286
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR FAMILIES: 100 percent of total income for family allocated: Families -- (Estimate),-0.0646023703532562,0.0646023703532562
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR FAMILIES: 25 to less than 50 percent of total income for family allocated: Families -- (Estimate),-0.07123959922282873,0.07123959922282873
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR FAMILIES: 50 to less than 100 percent of total income for family allocated: Families -- (Estimate),-0.07370396694183962,0.07370396694183962
ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR FAMILIES: No income allocated: Families -- (Estimate),-0.14863463349779324,0.14863463349779324
ALLOCATION OF SEX: Total: Total population -- (Margin of Error),,
ALLOCATION OF SEX: Allocated: Total population -- (Margin of Error),,
ALLOCATION OF SEX: Not allocated: Total population -- (Margin of Error),,
ALLOCATION OF AGE: Total: Total population -- (Margin of Error),,
ALLOCATION OF AGE: Allocated: Total population -- (Margin of Error),,
ALLOCATION OF AGE: Not allocated: Total population -- (Margin of Error),,
ALLOCATION OF RACE: Total: Total population -- (Margin of Error),,
ALLOCATION OF RACE: Allocated: Total population -- (Margin of Error),,
ALLOCATION OF RACE: Not allocated: Total population -- (Margin of Error),,
ALLOCATION OF HISPANIC OR LATINO ORIGIN: Total: Total population -- (Margin of Error),,
ALLOCATION OF HISPANIC OR LATINO ORIGIN: Allocated: Total population -- (Margin of Error),,
ALLOCATION OF HISPANIC OR LATINO ORIGIN: Not allocated: Total population -- (Margin of Error),,
ALLOCATION OF CITIZENSHIP STATUS: Total: Total population -- (Margin of Error),,
ALLOCATION OF CITIZENSHIP STATUS: Native: Total population -- (Margin of Error),,
ALLOCATION OF CITIZENSHIP STATUS: Native: Allocated: Total population -- (Margin of Error),,
ALLOCATION OF CITIZENSHIP STATUS: Native: Not allocated: Total population -- (Margin of Error),,
ALLOCATION OF CITIZENSHIP STATUS: Foreign born: Total population -- (Margin of Error),,
ALLOCATION OF CITIZENSHIP STATUS: Foreign born: Allocated: Total population -- (Margin of Error),,
ALLOCATION OF CITIZENSHIP STATUS: Foreign born: Not allocated: Total population -- (Margin of Error),,
ALLOCATION OF YEAR OF ENTRY: Total: Population born outside the United States -- (Margin of Error),,
ALLOCATION OF YEAR OF ENTRY: Native: Population born outside the United States -- (Margin of Error),,
ALLOCATION OF YEAR OF ENTRY: Native: Allocated: Population born outside the United States -- (Margin of Error),,
ALLOCATION OF YEAR OF ENTRY: Native: Not allocated: Population born outside the United States -- (Margin of Error),,
ALLOCATION OF YEAR OF ENTRY: Foreign born: Population born outside the United States -- (Margin of Error),,
ALLOCATION OF YEAR OF ENTRY: Foreign born: Allocated: Population born outside the United States -- (Margin of Error),,
ALLOCATION OF YEAR OF ENTRY: Foreign born: Not allocated: Population born outside the United States -- (Margin of Error),,
ALLOCATION OF YEAR OF NATURALIZATION: Total: Foreign-born naturalized citizens -- (Margin of Error),,
ALLOCATION OF YEAR OF NATURALIZATION: Allocated: Foreign-born naturalized citizens -- (Margin of Error),,
ALLOCATION OF YEAR OF NATURALIZATION: Not allocated: Foreign-born naturalized citizens -- (Margin of Error),,
ALLOCATION OF PLACE OF BIRTH: Total: Total population -- (Margin of Error),,
ALLOCATION OF PLACE OF BIRTH: Allocated: Total population -- (Margin of Error),,
ALLOCATION OF PLACE OF BIRTH: Not allocated: Total population -- (Margin of Error),,
ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER: Total: Population 1 year and over -- (Margin of Error),,
ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER: Allocated: Population 1 year and over -- (Margin of Error),,
ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER: Not allocated: Population 1 year and over -- (Margin of Error),,
ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Total: Population 1 year and over -- (Margin of Error),,
ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Different house: Population 1 year and over -- (Margin of Error),,
ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Different house: Allocated: Population 1 year and over -- (Margin of Error),,
ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Different house: Allocated: One or more but not all geographic parts allocated: Population 1 year and over -- (Margin of Error),,
ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Different house: Allocated: All geographic parts allocated: Population 1 year and over -- (Margin of Error),,
ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Different house: Not allocated: Population 1 year and over -- (Margin of Error),,
ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Same house: Population 1 year and over -- (Margin of Error),,
ALLOCATION OF MEANS OF TRANSPORTATION TO WORK: Total: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF MEANS OF TRANSPORTATION TO WORK: Allocated: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF MEANS OF TRANSPORTATION TO WORK: Not allocated: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF PLACE OF WORK: Total: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF PLACE OF WORK: Allocated: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF PLACE OF WORK: Allocated: One or more but not all geographic parts allocated: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF PLACE OF WORK: Allocated: All geographic parts allocated: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF PLACE OF WORK: Not allocated: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Total: Workers 16 years and over -- (Margin of Error),,
"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Car, truck, or van: Workers 16 years and over -- (Margin of Error)",,
"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Car, truck, or van: Allocated: Workers 16 years and over -- (Margin of Error)",,
"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Car, truck, or van: Not allocated: Workers 16 years and over -- (Margin of Error)",,
ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Other means (including those who worked at home): Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF TIME LEAVING HOME TO GO TO WORK: Total: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF TIME LEAVING HOME TO GO TO WORK: Did not work at home: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF TIME LEAVING HOME TO GO TO WORK: Did not work at home: Time leaving home to go to work --: Allocated: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF TIME LEAVING HOME TO GO TO WORK: Did not work at home: Time leaving home to go to work --: Not allocated: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF TIME LEAVING HOME TO GO TO WORK: Worked at home: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF TRAVEL TIME TO WORK: Total: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF TRAVEL TIME TO WORK: Did not work at home: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF TRAVEL TIME TO WORK: Did not work at home: Travel time to work --: Allocated: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF TRAVEL TIME TO WORK: Did not work at home: Travel time to work --: Not allocated: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF TRAVEL TIME TO WORK: Worked at home: Workers 16 years and over -- (Margin of Error),,
ALLOCATION OF RELATIONSHIP: Total: Population in households -- (Margin of Error),,
ALLOCATION OF RELATIONSHIP: Allocated: Population in households -- (Margin of Error),,
ALLOCATION OF RELATIONSHIP: Not allocated: Population in households -- (Margin of Error),,
ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS: Total: Population 30 years and over -- (Margin of Error),,
ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS: Allocated: Population 30 years and over -- (Margin of Error),,
ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS: Not allocated: Population 30 years and over -- (Margin of Error),,
ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS: Total: Grandparents living with own grandchildren under 18 years -- (Margin of Error),,
ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS: Allocated: Grandparents living with own grandchildren under 18 years -- (Margin of Error),,
ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS: Not allocated: Grandparents living with own grandchildren under 18 years -- (Margin of Error),,
