,correlation,abs_correlation
"PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Gulf War (9/2001 or later), no Gulf War (8/1990 to 8/2001), no Vietnam Era: Civilian veterans 18 years and over -- (Estimate)",0.15767948530219802,0.15767948530219802
PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Gulf War (8/1990 to 8/2001) and Vietnam Era: Civilian veterans 18 years and over -- (Margin of Error),0.15670133278921702,0.15670133278921702
SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: Female: 35 to 54 years: Veteran: Civilian population 18 years and over -- (Margin of Error),0.15235619224563407,0.15235619224563407
SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: Female: 35 to 54 years: Veteran: Civilian population 18 years and over -- (Estimate),0.1500528332905358,0.1500528332905358
SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: Male: 18 to 34 years: Veteran: Civilian population 18 years and over -- (Margin of Error),0.1465936480080708,0.1465936480080708
SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: Male: 18 to 34 years: Veteran: Civilian population 18 years and over -- (Estimate),0.14475556974961934,0.14475556974961934
PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Vietnam Era and Korean War and World War II: Civilian veterans 18 years and over -- (Margin of Error),0.14304696451918258,0.14304696451918258
"PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Vietnam Era and Korean War, no World War II: Civilian veterans 18 years and over -- (Margin of Error)",0.12569586872246802,0.12569586872246802
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Nonveteran: Income in the past 12 months at or above poverty level: With a disability: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),0.12498005757720047,0.12498005757720047
SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: Female: 18 to 34 years: Veteran: Civilian population 18 years and over -- (Margin of Error),0.12370141983781428,0.12370141983781428
SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: Female: 75 years and over: Veteran: Civilian population 18 years and over -- (Margin of Error).1,0.12212680014974141,0.12212680014974141
"PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Korean War and World War II, no Vietnam Era: Civilian veterans 18 years and over -- (Margin of Error)",0.12111871839213238,0.12111871839213238
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Nonveteran: Income in the past 12 months at or above poverty level: With a disability: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),0.1185977530297439,0.1185977530297439
SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: Female: 65 to 74 years: Veteran: Civilian population 18 years and over -- (Margin of Error),0.11693794994615482,0.11693794994615482
PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Between Korean War and World War II only: Civilian veterans 18 years and over -- (Margin of Error),0.1143377500406917,0.1143377500406917
PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Gulf War (8/1990 to 8/2001) and Vietnam Era: Civilian veterans 18 years and over -- (Estimate),0.11225459856620508,0.11225459856620508
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Veteran: Income in the past 12 months at or above poverty level: With a disability: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),0.11047170472813324,0.11047170472813324
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 65 years and over: Nonveteran: Income in the past 12 months below poverty level: No disability: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),0.10929652762040197,0.10929652762040197
SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: Female: 55 to 64 years: Veteran: Civilian population 18 years and over -- (Margin of Error),0.10855466294592783,0.10855466294592783
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 65 years and over: Veteran: Income in the past 12 months below poverty level: No disability: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),0.10562982686194966,0.10562982686194966
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 65 years and over: Nonveteran: Income in the past 12 months below poverty level: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),0.10421919108282578,0.10421919108282578
SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: Female: 18 to 34 years: Veteran: Civilian population 18 years and over -- (Estimate),0.09999350436005876,0.09999350436005876
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 65 years and over: Veteran: Income in the past 12 months below poverty level: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),0.0890897433632688,0.0890897433632688
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Veteran: Income in the past 12 months at or above poverty level: With a disability: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),0.08389266970192312,0.08389266970192312
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 65 years and over: Nonveteran: Income in the past 12 months below poverty level: No disability: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),0.0836055971058308,0.0836055971058308
SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: Female: 55 to 64 years: Veteran: Civilian population 18 years and over -- (Estimate),0.07545594195353691,0.07545594195353691
SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: Female: 75 years and over: Veteran: Civilian population 18 years and over -- (Estimate).1,0.07361092084123937,0.07361092084123937
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 65 years and over: Nonveteran: Income in the past 12 months below poverty level: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),0.07183299569951362,0.07183299569951362
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 65 years and over: Veteran: Income in the past 12 months below poverty level: With a disability: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),0.0707931594586297,0.0707931594586297
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 65 years and over: Nonveteran: Income in the past 12 months below poverty level: With a disability: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),0.06970370035430347,0.06970370035430347
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Veteran: Income in the past 12 months below poverty level: No disability: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),0.06167719546242015,0.06167719546242015
SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: Female: 65 to 74 years: Veteran: Civilian population 18 years and over -- (Estimate),0.05995688354906448,0.05995688354906448
"PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Korean War and World War II, no Vietnam Era: Civilian veterans 18 years and over -- (Estimate)",0.05982479113438855,0.05982479113438855
"PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Gulf War (9/2001 or later), and Gulf War (8/1990 to 8/2001), and Vietnam Era: Civilian veterans 18 years and over -- (Estimate)",0.056613196545814655,0.056613196545814655
"PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Vietnam Era and Korean War, no World War II: Civilian veterans 18 years and over -- (Estimate)",0.05625686988677257,0.05625686988677257
OBJECTID,0.054891048248160754,0.054891048248160754
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 65 years and over: Veteran: Income in the past 12 months below poverty level: No disability: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),0.053958135933981015,0.053958135933981015
PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Between Korean War and World War II only: Civilian veterans 18 years and over -- (Estimate),0.05087956963337048,0.05087956963337048
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 65 years and over: Veteran: Income in the past 12 months below poverty level: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),0.05026676927782489,0.05026676927782489
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Veteran: Income in the past 12 months below poverty level: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),0.04328031381514622,0.04328031381514622
PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Vietnam Era and Korean War and World War II: Civilian veterans 18 years and over -- (Estimate),0.03844205844498947,0.03844205844498947
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 65 years and over: Nonveteran: Income in the past 12 months below poverty level: With a disability: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),0.034792475492380126,0.034792475492380126
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Veteran: Income in the past 12 months below poverty level: No disability: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),0.029095007610174726,0.029095007610174726
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Veteran: Income in the past 12 months below poverty level: With a disability: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),0.026268809105935768,0.026268809105935768
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 65 years and over: Veteran: Income in the past 12 months below poverty level: With a disability: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),0.01844145340146169,0.01844145340146169
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Veteran: Income in the past 12 months below poverty level: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),0.011745116837947886,0.011745116837947886
PERIOD OF MILITARY SERVICE FOR CIVILIAN VETERANS 18 YEARS AND OVER: Pre-World War II only: Civilian veterans 18 years and over -- (Estimate),0.0016712387894653041,0.0016712387894653041
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Nonveteran: Income in the past 12 months below poverty level: No disability: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),-0.010906433780008605,0.010906433780008605
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Veteran: Income in the past 12 months below poverty level: With a disability: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),-0.02248205041114926,0.02248205041114926
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Nonveteran: Income in the past 12 months below poverty level: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),-0.026656633229182783,0.026656633229182783
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Nonveteran: Income in the past 12 months below poverty level: No disability: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),-0.04346644913947325,0.04346644913947325
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Nonveteran: Income in the past 12 months below poverty level: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),-0.06132320306816028,0.06132320306816028
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Nonveteran: Income in the past 12 months below poverty level: With a disability: Civilian population 18 years and over for whom poverty status is determined -- (Margin of Error),-0.06717012043289626,0.06717012043289626
AGE BY VETERAN STATUS BY POVERTY STATUS IN THE PAST 12 MONTHS BY DISABILITY STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER: 18 to 64 years: Nonveteran: Income in the past 12 months below poverty level: With a disability: Civilian population 18 years and over for whom poverty status is determined -- (Estimate),-0.10898606918352456,0.10898606918352456
