,correlation,abs_correlation
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In nonfamily households: Nonrelatives: Other nonrelatives: Total population -- (Margin of Error),0.10477698288291998,0.10477698288291998
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Child: Total population -- (Margin of Error),0.10263929508210277,0.10263929508210277
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: In group quarters: Child of householder: Population 18 years and over in households -- (Margin of Error),0.10120475049594228,0.10120475049594228
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: 65 years and over: Other nonrelatives: Population 18 years and over in households -- (Margin of Error),0.09895295643874563,0.09895295643874563
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In nonfamily households: Nonrelatives: Roomer or boarder: Total population -- (Estimate),0.09682260590012898,0.09682260590012898
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Child: Stepchild: Total population -- (Estimate),0.09571392214045128,0.09571392214045128
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: 65 years and over: Other nonrelatives: Population 18 years and over in households -- (Estimate),0.09570358677834073,0.09570358677834073
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: 35 to 64 years: Other relatives: Population 18 years and over in households -- (Margin of Error),0.0956193858984527,0.0956193858984527
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: 18 to 34 years: Child of householder: Population 18 years and over in households -- (Margin of Error),0.09556923202825167,0.09556923202825167
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: In group quarters: Other relatives: Population 18 years and over in households -- (Margin of Error),0.09546662922851278,0.09546662922851278
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: In group quarters: Other relatives: Population 18 years and over in households -- (Estimate),0.09505348793416343,0.09505348793416343
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: 35 to 64 years: Other relatives: Population 18 years and over in households -- (Estimate),0.08971963463772685,0.08971963463772685
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In nonfamily households: Nonrelatives: Roomer or boarder: Total population -- (Margin of Error),0.08650352945562359,0.08650352945562359
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Child: Stepchild: Total population -- (Margin of Error),0.0814412003166051,0.0814412003166051
RELATIONSHIP BY HOUSEHOLD TYPE (INCLUDING LIVING ALONE) FOR THE POPULATION 65 YEARS AND OVER: In households: In family households: Other relatives: Population 65 years and over -- (Margin of Error),0.07974728527183192,0.07974728527183192
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: 65 years and over: Child of householder: Population 18 years and over in households -- (Margin of Error),0.07482127351862661,0.07482127351862661
"RELATIONSHIP TO HOUSEHOLDER FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS: Total: Population under 18 years in households (excluding householders, spouses, and unmarried partners) -- (Margin of Error)",0.07462671939557844,0.07462671939557844
"RELATIONSHIP TO HOUSEHOLDER FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS: Own child: Stepchild: Population under 18 years in households (excluding householders, spouses, and unmarried partners) -- (Estimate)",0.07057257742144232,0.07057257742144232
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: 35 to 64 years: Child of householder: Population 18 years and over in households -- (Margin of Error),0.06979552880571019,0.06979552880571019
"RELATIONSHIP TO HOUSEHOLDER FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS: Own child: Stepchild: Population under 18 years in households (excluding householders, spouses, and unmarried partners) -- (Margin of Error)",0.05984548461807863,0.05984548461807863
OBJECTID,0.054891048248160754,0.054891048248160754
RELATIONSHIP BY HOUSEHOLD TYPE (INCLUDING LIVING ALONE) FOR THE POPULATION 65 YEARS AND OVER: In households: In family households: Other relatives: Population 65 years and over -- (Estimate),0.051713667524054756,0.051713667524054756
RELATIONSHIP BY HOUSEHOLD TYPE (INCLUDING LIVING ALONE) FOR THE POPULATION 65 YEARS AND OVER: In group quarters: Population 65 years and over -- (Margin of Error),0.045779042621156306,0.045779042621156306
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: 35 to 64 years: Child of householder: Population 18 years and over in households -- (Estimate),0.04474378147673749,0.04474378147673749
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In nonfamily households: Nonrelatives: Foster child: Total population -- (Margin of Error),0.04297495735746503,0.04297495735746503
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Male householder, no wife present: 12 to 17 years: Own children under 18 years -- (Margin of Error)",0.041877721760838746,0.041877721760838746
RELATIONSHIP BY HOUSEHOLD TYPE (INCLUDING LIVING ALONE) FOR THE POPULATION 65 YEARS AND OVER: In households: In family households: Nonrelatives: Population 65 years and over -- (Margin of Error),0.04080631324758063,0.04080631324758063
RELATIONSHIP BY HOUSEHOLD TYPE (INCLUDING LIVING ALONE) FOR THE POPULATION 65 YEARS AND OVER: In group quarters: Population 65 years and over -- (Estimate),0.038281729668143624,0.038281729668143624
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Male householder, no wife present: 12 to 17 years: Own children under 18 years -- (Estimate)",0.030187766312163203,0.030187766312163203
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In group quarters: Total population -- (Margin of Error),0.029261312196265293,0.029261312196265293
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Nonrelatives: Housemate or roommate: Total population -- (Margin of Error),0.02122073992937516,0.02122073992937516
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In group quarters: Total population -- (Estimate),0.017329116376711452,0.017329116376711452
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: 65 years and over: Child of householder: Population 18 years and over in households -- (Estimate),0.017002454418856228,0.017002454418856228
RELATIONSHIP BY HOUSEHOLD TYPE (INCLUDING LIVING ALONE) FOR THE POPULATION 65 YEARS AND OVER: In households: In family households: Nonrelatives: Population 65 years and over -- (Estimate),0.01604520361993384,0.01604520361993384
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Nonrelatives: Foster child: Total population -- (Margin of Error),0.015936054802714476,0.015936054802714476
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Female householder, no husband present: 12 to 17 years: Own children under 18 years -- (Margin of Error)",0.013560673013011533,0.013560673013011533
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Male householder, no wife present: 5 years: Own children under 18 years -- (Margin of Error)",0.01045112808519221,0.01045112808519221
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Brother or sister: Total population -- (Margin of Error),0.007089285910237413,0.007089285910237413
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Nonrelatives: Housemate or roommate: Total population -- (Estimate),0.005573247738219325,0.005573247738219325
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Son-in-law or daughter-in-law: Total population -- (Margin of Error),0.005291265455116763,0.005291265455116763
"RELATIONSHIP TO HOUSEHOLDER FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS: Foster child or other unrelated child: Population under 18 years in households (excluding householders, spouses, and unmarried partners) -- (Margin of Error)",0.00415074702684972,0.00415074702684972
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Male householder, no wife present: 6 to 11 years: Own children under 18 years -- (Margin of Error)",0.00046373842396747354,0.00046373842396747354
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Nonrelatives: Other nonrelatives: Total population -- (Margin of Error),0.0003619654027617046,0.0003619654027617046
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Female householder, no husband present: 12 to 17 years: Own children under 18 years -- (Estimate)",-0.004149248907238172,0.004149248907238172
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Nonrelatives: Foster child: Total population -- (Estimate),-0.0062859547664785645,0.0062859547664785645
"RELATIONSHIP TO HOUSEHOLDER FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS: Foster child or other unrelated child: Population under 18 years in households (excluding householders, spouses, and unmarried partners) -- (Estimate)",-0.006912318338421113,0.006912318338421113
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In nonfamily households: Nonrelatives: Foster child: Total population -- (Estimate),-0.006961317957072605,0.006961317957072605
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Nonrelatives: Roomer or boarder: Total population -- (Margin of Error),-0.007567311520409515,0.007567311520409515
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Brother or sister: Total population -- (Estimate),-0.007655809198462961,0.007655809198462961
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Nonrelatives: Other nonrelatives: Total population -- (Estimate),-0.007920689575291765,0.007920689575291765
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Female householder, no husband present: 6 to 11 years: Own children under 18 years -- (Margin of Error)",-0.012160396181961745,0.012160396181961745
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Female householder, no husband present: 5 years: Own children under 18 years -- (Margin of Error)",-0.01462734339896376,0.01462734339896376
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Nonrelatives: Total population -- (Margin of Error),-0.0147688432915129,0.0147688432915129
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: 18 to 34 years: Other relatives: Population 18 years and over in households -- (Margin of Error),-0.015091612346512219,0.015091612346512219
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Nonrelatives: Roomer or boarder: Total population -- (Estimate),-0.017940251588769447,0.017940251588769447
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Male householder, no wife present: 6 to 11 years: Own children under 18 years -- (Estimate)",-0.020854472485613576,0.020854472485613576
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Male householder, no wife present: Under 3 years: Own children under 18 years -- (Margin of Error)",-0.022814651156986762,0.022814651156986762
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Male householder, no wife present: 3 and 4 years: Own children under 18 years -- (Margin of Error)",-0.023398621624196685,0.023398621624196685
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Son-in-law or daughter-in-law: Total population -- (Estimate),-0.02370535089816234,0.02370535089816234
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Male householder, no wife present: Own children under 18 years -- (Margin of Error)",-0.024399327458642803,0.024399327458642803
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Nonrelatives: Unmarried partner: Total population -- (Margin of Error),-0.03050303982658179,0.03050303982658179
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Male householder, no wife present: Own children under 18 years -- (Estimate)",-0.032181740953572596,0.032181740953572596
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Male householder, no wife present: 5 years: Own children under 18 years -- (Estimate)",-0.03679544475550112,0.03679544475550112
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Female householder, no husband present: 6 to 11 years: Own children under 18 years -- (Estimate)",-0.040199353602363395,0.040199353602363395
OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Own children under 18 years -- (Margin of Error),-0.04358226373612465,0.04358226373612465
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Female householder, no husband present: Under 3 years: Own children under 18 years -- (Margin of Error)",-0.044952843569020816,0.044952843569020816
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Nonrelatives: Total population -- (Estimate),-0.04560023460109485,0.04560023460109485
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Female householder, no husband present: 3 and 4 years: Own children under 18 years -- (Margin of Error)",-0.0462311685115508,0.0462311685115508
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Female householder, no husband present: Own children under 18 years -- (Margin of Error)",-0.046992541974246425,0.046992541974246425
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Other relatives: Total population -- (Margin of Error),-0.0520013709237427,0.0520013709237427
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Male householder, no wife present: 3 and 4 years: Own children under 18 years -- (Estimate)",-0.05487847877537574,0.05487847877537574
LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE: 18 to 34 years: Other relatives: Population 18 years and over in households -- (Estimate),-0.05562980952357174,0.05562980952357174
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Female householder, no husband present: Own children under 18 years -- (Estimate)",-0.05597836512566166,0.05597836512566166
OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Own children under 18 years -- (Estimate),-0.05743474007638046,0.05743474007638046
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Male householder, no wife present: Under 3 years: Own children under 18 years -- (Estimate)",-0.05814254186028515,0.05814254186028515
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Female householder, no husband present: 5 years: Own children under 18 years -- (Estimate)",-0.05877080926328125,0.05877080926328125
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Other relatives: Total population -- (Estimate),-0.0614153312596487,0.0614153312596487
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Female householder, no husband present: Under 3 years: Own children under 18 years -- (Estimate)",-0.0742002016874043,0.0742002016874043
"RELATIONSHIP TO HOUSEHOLDER FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS: Other relatives: Population under 18 years in households (excluding householders, spouses, and unmarried partners) -- (Margin of Error)",-0.07823474925028244,0.07823474925028244
"OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE: In other families: Female householder, no husband present: 3 and 4 years: Own children under 18 years -- (Estimate)",-0.08394158151363276,0.08394158151363276
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Nonrelatives: Unmarried partner: Total population -- (Estimate),-0.0843071133253662,0.0843071133253662
"RELATIONSHIP TO HOUSEHOLDER FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS: Other relatives: Population under 18 years in households (excluding householders, spouses, and unmarried partners) -- (Estimate)",-0.09203321038454948,0.09203321038454948
"RELATIONSHIP TO HOUSEHOLDER FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS: Grandchild: Population under 18 years in households (excluding householders, spouses, and unmarried partners) -- (Margin of Error)",-0.1006201661186672,0.1006201661186672
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Grandchild: Total population -- (Margin of Error),-0.10183078045618563,0.10183078045618563
"RELATIONSHIP TO HOUSEHOLDER FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS: Grandchild: Population under 18 years in households (excluding householders, spouses, and unmarried partners) -- (Estimate)",-0.1169771504697672,0.1169771504697672
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP: In households: In family households: Grandchild: Total population -- (Estimate),-0.1181871085352781,0.1181871085352781
